date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-03-19,13,4,0.0,11.6,3,16,07:37 AM,08:38 PM,06:11 AM,06:17 PM,-1,6,7,6,13,11,55,0.0,1013,13,10,154,9,baltimore
2018-03-20,2,-2,9.0,6.0,1,23,08:10 AM,09:44 PM,06:10 AM,06:18 PM,-3,-4,1,-4,26,92,81,29.0,1010,2,6,47,18,baltimore
2018-03-21,1,-1,23.1,6.1,1,29,08:47 AM,10:50 PM,06:08 AM,06:19 PM,-1,-6,-0,-6,27,100,92,27.2,1006,1,2,184,19,baltimore
2018-03-22,5,-1,0.1,8.8,1,36,09:28 AM,11:56 PM,06:07 AM,06:20 PM,-1,-4,2,-4,34,70,84,0.1,1015,5,10,314,22,baltimore
2018-03-23,7,-1,0.0,11.6,2,43,10:14 AM,No moonset,06:05 AM,06:21 PM,-4,-3,2,-3,28,24,67,0.0,1021,7,10,310,19,baltimore
2018-03-24,9,-1,0.0,11.6,2,50,11:07 AM,01:00 AM,06:03 AM,06:22 PM,-3,0,3,0,15,16,64,0.0,1022,9,10,315,11,baltimore
2018-03-25,7,-1,0.1,10.2,1,57,12:06 PM,02:00 AM,06:02 AM,06:23 PM,-2,-2,2,-2,19,41,72,0.3,1028,7,10,34,14,baltimore
2018-03-26,9,0,0.0,12.2,3,63,01:11 PM,02:55 AM,06:00 AM,06:24 PM,-2,1,4,1,14,5,66,0.0,1038,9,10,90,10,baltimore
2018-03-27,7,0,0.0,10.5,1,70,02:18 PM,03:44 AM,05:59 AM,06:25 PM,-2,1,4,1,11,79,69,1.8,1032,7,8,158,8,baltimore
2018-03-28,12,4,0.0,7.9,2,77,03:27 PM,04:27 AM,05:57 AM,06:26 PM,5,6,7,6,8,93,87,3.4,1018,12,9,135,6,baltimore
2018-03-29,20,8,0.0,12.7,4,84,04:35 PM,05:06 AM,05:56 AM,06:27 PM,10,14,14,14,15,49,82,0.2,1013,20,9,132,9,baltimore
2018-03-30,18,7,0.0,11.9,3,90,05:43 PM,05:41 AM,05:54 AM,06:28 PM,9,12,13,12,30,48,75,2.1,1011,18,10,276,18,baltimore
2018-03-31,14,3,0.0,12.8,4,97,06:48 PM,06:14 AM,05:53 AM,06:29 PM,-1,7,9,7,20,4,51,0.0,1024,14,10,244,13,baltimore
2018-04-01,16,8,0.0,10.6,3,96,07:52 PM,06:46 AM,05:51 AM,06:30 PM,3,10,12,10,21,69,56,0.0,1017,16,10,223,13,baltimore
2018-04-02,8,3,0.0,8.0,2,89,08:55 PM,07:19 AM,05:49 AM,06:31 PM,2,3,6,3,16,89,76,10.5,1019,8,9,48,12,baltimore
2018-04-03,9,4,0.0,8.0,2,82,09:55 PM,07:53 AM,05:48 AM,06:32 PM,5,5,7,5,15,91,88,0.5,1017,9,7,158,10,baltimore
2018-04-04,17,4,0.0,12.9,3,76,10:53 PM,08:29 AM,05:46 AM,06:33 PM,4,8,10,8,37,26,67,0.6,1007,17,10,247,24,baltimore
2018-04-05,9,1,0.0,12.9,3,69,11:49 PM,09:08 AM,05:45 AM,06:34 PM,-6,1,4,1,21,19,46,0.0,1021,9,10,240,15,baltimore
2018-04-06,18,4,0.0,11.9,3,62,No moonrise,09:51 AM,05:43 AM,06:35 PM,2,9,11,9,23,66,56,0.5,1013,18,9,186,15,baltimore
2018-04-07,5,3,0.2,8.1,1,55,12:40 AM,10:37 AM,05:42 AM,06:36 PM,-3,2,5,2,20,82,56,0.3,1013,5,9,338,14,baltimore
2018-04-08,8,-0,0.0,13.0,2,49,01:28 AM,11:28 AM,05:40 AM,06:37 PM,-7,-0,3,-0,23,28,46,0.0,1015,8,10,293,17,baltimore
2018-04-09,7,1,0.0,9.4,1,42,02:11 AM,12:21 PM,05:39 AM,06:38 PM,-4,2,4,2,8,86,56,0.5,1023,7,9,94,7,baltimore
2018-04-10,10,2,0.0,13.0,3,35,02:51 AM,01:17 PM,05:37 AM,06:39 PM,-2,3,6,3,15,16,61,0.4,1023,10,9,284,11,baltimore
2018-04-11,12,2,0.0,12.0,2,28,03:27 AM,02:14 PM,05:36 AM,06:40 PM,-2,6,7,6,14,47,53,0.0,1022,12,10,157,9,baltimore
2018-04-12,22,6,0.0,13.1,5,22,04:01 AM,03:15 PM,05:34 AM,06:41 PM,5,13,14,13,31,21,56,0.0,1016,22,10,209,17,baltimore
2018-04-13,26,15,0.0,13.1,6,15,04:32 AM,04:16 PM,05:33 AM,06:42 PM,10,20,20,20,32,11,53,0.0,1014,26,10,205,18,baltimore
2018-04-14,26,17,0.0,13.1,6,8,05:04 AM,05:19 PM,05:31 AM,06:43 PM,13,22,22,21,30,6,61,0.0,1014,26,10,200,17,baltimore
2018-04-15,13,7,0.0,8.2,2,1,05:35 AM,06:24 PM,05:30 AM,06:44 PM,9,8,11,8,33,81,85,2.5,1017,13,9,89,23,baltimore
2018-04-16,16,6,0.0,10.7,3,6,06:08 AM,07:31 PM,05:28 AM,06:45 PM,8,10,11,10,34,80,80,54.9,1002,16,8,215,22,baltimore
2018-04-17,9,3,0.0,9.5,2,12,06:44 AM,08:39 PM,05:27 AM,06:46 PM,-3,2,5,2,25,56,55,0.1,1009,9,10,275,18,baltimore
2018-04-18,15,2,0.0,13.2,3,19,07:25 AM,09:48 PM,05:25 AM,06:47 PM,-1,6,8,6,15,22,55,0.1,1011,15,10,229,11,baltimore
2018-04-19,12,5,0.0,12.0,2,26,08:10 AM,10:54 PM,05:24 AM,06:48 PM,3,6,8,6,25,47,68,1.2,1011,12,9,276,18,baltimore
2018-04-20,13,2,0.0,13.3,3,33,09:02 AM,11:57 PM,05:23 AM,06:49 PM,-1,4,7,4,21,5,56,0.0,1026,13,10,279,15,baltimore
2018-04-21,16,3,0.0,13.3,4,39,10:00 AM,No moonset,05:21 AM,06:50 PM,-0,9,9,9,10,22,53,0.0,1030,16,10,252,6,baltimore
2018-04-22,17,8,0.0,13.3,4,46,11:03 AM,12:53 AM,05:20 AM,06:51 PM,2,11,12,11,12,31,53,0.0,1029,17,10,129,8,baltimore
2018-04-23,19,8,0.0,13.3,4,53,12:09 PM,01:44 AM,05:18 AM,06:52 PM,4,12,13,12,16,36,55,0.0,1030,19,10,140,10,baltimore
2018-04-24,16,9,0.0,8.4,3,60,01:17 PM,02:27 AM,05:17 AM,06:53 PM,7,11,12,11,26,77,73,5.7,1024,16,8,111,17,baltimore
2018-04-25,16,12,0.0,8.4,3,67,02:23 PM,03:06 AM,05:16 AM,06:54 PM,13,13,14,13,15,92,93,6.9,1009,16,6,194,9,baltimore
2018-04-26,20,9,0.0,13.4,4,73,03:30 PM,03:41 AM,05:14 AM,06:55 PM,6,12,13,12,19,29,62,0.0,1011,20,10,255,13,baltimore
2018-04-27,17,11,0.0,10.8,3,80,04:34 PM,04:14 AM,05:13 AM,06:56 PM,9,13,13,13,12,58,76,22.6,1008,17,8,106,8,baltimore
2018-04-28,23,11,0.0,13.3,4,87,05:38 PM,04:45 AM,05:12 AM,06:57 PM,10,15,16,15,18,31,72,2.6,1009,23,9,178,12,baltimore
2018-04-29,12,5,0.0,13.5,3,94,06:40 PM,05:17 AM,05:10 AM,06:58 PM,1,5,8,5,27,24,62,4.4,1018,12,10,309,20,baltimore
2018-04-30,19,5,0.0,13.5,4,100,07:42 PM,05:50 AM,05:09 AM,06:59 PM,-0,10,12,10,29,10,43,0.0,1021,19,10,293,19,baltimore
2018-05-01,25,12,0.0,13.9,6,93,08:42 PM,06:24 AM,05:08 AM,07:00 PM,5,17,18,17,18,3,44,0.0,1021,25,10,253,11,baltimore
2018-05-02,30,16,0.0,13.9,7,86,09:39 PM,07:03 AM,05:07 AM,07:01 PM,10,22,22,22,18,2,47,0.0,1020,30,10,227,11,baltimore
2018-05-03,30,18,0.0,14.0,7,79,10:33 PM,07:44 AM,05:06 AM,07:02 PM,15,25,25,24,26,13,57,0.0,1018,30,10,219,15,baltimore
2018-05-04,30,21,0.0,14.0,6,73,11:23 PM,08:29 AM,05:04 AM,07:03 PM,17,26,26,25,20,20,63,1.8,1014,30,10,226,12,baltimore
2018-05-05,22,16,0.0,9.9,4,66,No moonrise,09:18 AM,05:03 AM,07:04 PM,8,18,19,18,15,60,53,1.7,1019,22,8,226,9,baltimore
2018-05-06,20,14,0.0,8.8,4,59,12:08 AM,10:10 AM,05:02 AM,07:05 PM,12,16,16,16,13,79,75,1.8,1014,20,10,169,9,baltimore
2018-05-07,23,12,0.0,14.1,4,52,12:49 AM,11:05 AM,05:01 AM,07:06 PM,11,17,18,17,12,19,70,0.3,1018,23,10,91,8,baltimore
2018-05-08,23,12,0.0,14.1,5,45,01:26 AM,12:02 PM,05:00 AM,07:07 PM,11,17,18,17,12,12,66,0.0,1023,23,10,105,8,baltimore
2018-05-09,25,12,0.0,14.5,6,39,02:00 AM,01:00 PM,04:59 AM,07:08 PM,11,19,19,19,10,7,61,0.0,1021,25,10,119,7,baltimore
2018-05-10,26,15,0.0,14.5,5,32,02:31 AM,02:00 PM,04:58 AM,07:09 PM,14,21,21,20,21,23,68,7.7,1014,26,9,206,13,baltimore
2018-05-11,25,17,0.0,13.4,5,25,03:02 AM,03:01 PM,04:57 AM,07:10 PM,14,21,21,20,16,33,66,3.0,1017,25,10,260,10,baltimore
2018-05-12,29,17,0.0,13.4,5,18,03:33 AM,04:05 PM,04:56 AM,07:11 PM,17,23,23,22,13,41,76,18.7,1017,29,8,118,8,baltimore
2018-05-13,18,14,0.0,9.1,4,12,04:05 AM,05:12 PM,04:55 AM,07:12 PM,15,16,16,16,14,92,90,20.1,1018,18,9,89,10,baltimore
2018-05-14,26,13,0.0,13.4,5,5,04:39 AM,06:20 PM,04:54 AM,07:12 PM,16,19,20,19,9,50,83,13.9,1016,26,9,156,6,baltimore
2018-05-15,31,18,0.0,14.5,6,2,05:18 AM,07:30 PM,04:53 AM,07:13 PM,19,25,25,24,21,38,77,21.2,1013,31,9,204,13,baltimore
2018-05-16,21,17,0.0,9.1,4,9,06:02 AM,08:40 PM,04:52 AM,07:14 PM,18,19,19,19,11,95,94,39.1,1016,21,7,103,8,baltimore
2018-05-17,21,17,0.0,10.2,4,16,06:52 AM,09:47 PM,04:51 AM,07:15 PM,17,18,18,18,12,84,92,12.4,1017,21,7,52,9,baltimore
2018-05-18,19,12,0.0,9.2,4,22,07:50 AM,10:48 PM,04:50 AM,07:16 PM,15,15,16,15,26,100,94,32.8,1022,19,7,71,18,baltimore
2018-05-19,20,12,0.0,9.2,4,29,08:53 AM,11:42 PM,04:49 AM,07:17 PM,16,16,16,16,18,96,96,25.1,1021,20,8,112,12,baltimore
2018-05-20,28,19,0.0,14.5,5,36,10:00 AM,No moonset,04:49 AM,07:18 PM,19,24,24,23,22,40,79,7.1,1017,28,9,224,13,baltimore
2018-05-21,26,17,0.0,14.5,6,43,11:09 AM,12:28 AM,04:48 AM,07:19 PM,15,22,22,21,14,15,71,0.0,1021,26,10,81,9,baltimore
2018-05-22,23,16,0.0,12.4,5,49,12:16 PM,01:09 AM,04:47 AM,07:20 PM,17,19,20,19,12,60,87,10.7,1018,23,9,161,8,baltimore
2018-05-23,26,19,0.0,14.5,5,56,01:22 PM,01:45 AM,04:47 AM,07:20 PM,17,23,23,22,17,26,76,2.7,1016,26,10,305,12,baltimore
2018-05-24,31,18,0.0,14.5,7,63,02:26 PM,02:17 AM,04:46 AM,07:21 PM,14,24,24,24,15,0,56,0.0,1021,31,10,185,9,baltimore
2018-05-25,30,18,0.0,14.5,7,70,03:29 PM,02:48 AM,04:45 AM,07:22 PM,16,25,25,24,20,10,61,0.1,1016,30,10,206,13,baltimore
2018-05-26,31,21,0.0,14.5,6,76,04:31 PM,03:19 AM,04:45 AM,07:23 PM,21,28,28,26,16,35,75,32.8,1011,31,8,219,9,baltimore
2018-05-27,29,18,0.0,12.4,6,83,05:33 PM,03:51 AM,04:44 AM,07:24 PM,21,26,26,24,15,64,86,60.4,1014,29,6,142,9,baltimore
2018-05-28,24,16,0.0,10.3,5,90,06:32 PM,04:24 AM,04:44 AM,07:25 PM,17,19,20,19,10,83,84,4.4,1018,24,10,119,8,baltimore
2018-05-29,29,18,0.0,13.5,6,97,07:30 PM,05:00 AM,04:43 AM,07:25 PM,20,25,25,23,5,41,83,0.0,1016,29,8,183,4,baltimore
2018-05-30,25,19,0.0,9.3,5,96,08:25 PM,05:40 AM,04:43 AM,07:26 PM,20,24,24,22,16,74,87,1.5,1017,25,8,128,12,baltimore
2018-05-31,27,18,0.0,10.3,5,90,09:17 PM,06:23 AM,04:42 AM,07:27 PM,21,24,24,22,13,82,90,12.4,1014,27,7,130,9,baltimore
2018-06-01,30,21,0.0,14.5,6,83,10:04 PM,07:11 AM,04:42 AM,07:27 PM,22,28,28,26,6,35,81,7.7,1009,30,9,212,4,baltimore
2018-06-02,27,22,0.0,11.4,6,76,10:47 PM,08:02 AM,04:41 AM,07:28 PM,21,26,26,24,15,68,85,43.7,1008,27,6,106,9,baltimore
2018-06-03,19,13,0.0,9.3,4,69,11:26 PM,08:55 AM,04:41 AM,07:29 PM,15,17,17,17,26,94,88,28.7,1012,19,6,65,19,baltimore
2018-06-04,23,13,0.0,12.4,5,63,No moonrise,09:51 AM,04:41 AM,07:29 PM,13,18,19,18,15,44,74,1.8,1010,23,10,231,10,baltimore
2018-06-05,26,17,0.0,14.5,5,56,12:00 AM,10:48 AM,04:40 AM,07:30 PM,14,21,21,21,22,15,64,0.8,1008,26,10,278,16,baltimore
2018-06-06,21,14,0.0,12.4,4,49,12:32 AM,11:47 AM,04:40 AM,07:31 PM,13,18,18,18,15,39,74,3.1,1012,21,10,142,10,baltimore
2018-06-07,23,16,0.0,13.5,5,42,01:02 AM,12:46 PM,04:40 AM,07:31 PM,15,20,21,20,9,46,76,1.6,1019,23,10,176,7,baltimore
2018-06-08,29,17,0.0,14.5,6,35,01:32 AM,01:48 PM,04:40 AM,07:32 PM,18,24,24,23,11,20,74,2.0,1021,29,10,188,7,baltimore
2018-06-09,26,20,0.0,13.5,5,29,02:03 AM,02:51 PM,04:39 AM,07:32 PM,20,25,25,23,9,40,84,35.6,1019,26,7,133,6,baltimore
2018-06-10,25,16,0.0,9.3,5,22,02:35 AM,03:58 PM,04:39 AM,07:33 PM,19,21,21,21,17,86,89,18.5,1016,25,9,75,12,baltimore
2018-06-11,19,15,0.0,10.4,4,15,03:11 AM,05:07 PM,04:39 AM,07:33 PM,14,16,16,16,18,78,85,33.7,1017,19,8,65,13,baltimore
2018-06-12,24,12,0.0,14.5,6,8,03:51 AM,06:17 PM,04:39 AM,07:34 PM,15,20,21,20,14,14,72,0.0,1022,24,10,140,10,baltimore
2018-06-13,29,19,0.0,13.5,6,2,04:38 AM,07:28 PM,04:39 AM,07:34 PM,20,25,25,23,18,49,79,2.4,1014,29,9,211,12,baltimore
2018-06-14,28,21,0.0,14.5,7,5,05:34 AM,08:33 PM,04:39 AM,07:35 PM,15,25,25,24,23,5,59,0.4,1013,28,10,302,15,baltimore
2018-06-15,26,19,0.0,14.5,6,12,06:36 AM,09:33 PM,04:39 AM,07:35 PM,12,23,23,22,16,6,54,0.0,1015,26,10,272,11,baltimore
2018-06-16,31,18,0.0,14.5,7,19,07:45 AM,10:24 PM,04:39 AM,07:35 PM,15,26,26,25,8,6,56,0.0,1017,31,10,221,5,baltimore
2018-06-17,31,21,0.0,13.5,6,25,08:55 AM,11:09 PM,04:39 AM,07:36 PM,18,27,27,26,9,44,64,0.0,1018,31,10,139,5,baltimore
2018-06-18,34,22,0.0,14.5,7,32,10:05 AM,11:47 PM,04:39 AM,07:36 PM,22,32,32,28,15,18,69,3.1,1016,34,10,211,10,baltimore
2018-06-19,30,24,0.0,14.5,6,39,11:13 AM,No moonset,04:40 AM,07:36 PM,21,30,30,27,19,24,70,12.7,1011,30,9,230,12,baltimore
2018-06-20,31,20,0.0,14.5,6,46,12:19 PM,12:21 AM,04:40 AM,07:37 PM,18,27,27,26,9,34,63,7.5,1010,31,10,108,6,baltimore
2018-06-21,28,21,0.0,12.4,6,53,01:23 PM,12:53 AM,04:40 AM,07:37 PM,20,27,27,24,10,49,77,8.0,1009,28,10,115,8,baltimore
2018-06-22,23,19,0.0,10.4,5,59,02:25 PM,01:23 AM,04:40 AM,07:37 PM,18,21,23,21,23,79,84,5.8,1013,23,6,102,16,baltimore
2018-06-23,26,19,0.0,10.4,5,66,03:26 PM,01:54 AM,04:40 AM,07:37 PM,20,24,24,22,9,76,87,11.0,1010,26,7,113,7,baltimore
2018-06-24,32,21,0.0,14.5,6,73,04:25 PM,02:26 AM,04:41 AM,07:37 PM,20,28,28,26,14,18,72,4.2,1011,32,10,271,10,baltimore
2018-06-25,27,20,0.0,13.5,5,80,05:24 PM,03:01 AM,04:41 AM,07:37 PM,17,24,24,23,19,21,67,0.0,1018,27,10,216,13,baltimore
2018-06-26,27,18,0.0,14.5,6,86,06:19 PM,03:39 AM,04:41 AM,07:37 PM,14,23,23,23,19,12,58,0.2,1022,27,10,112,13,baltimore
2018-06-27,27,20,0.0,9.3,5,93,07:13 PM,04:20 AM,04:42 AM,07:37 PM,20,25,25,23,26,71,82,20.0,1015,27,8,173,17,baltimore
2018-06-28,30,22,0.0,14.5,6,100,08:01 PM,05:06 AM,04:42 AM,07:37 PM,21,28,28,26,19,22,75,21.8,1010,30,9,263,13,baltimore
2018-06-29,34,22,0.0,14.5,8,93,08:45 PM,05:56 AM,04:43 AM,07:37 PM,20,30,30,28,11,5,64,0.0,1016,34,10,234,7,baltimore
2018-06-30,38,25,0.0,14.5,8,86,09:26 PM,06:49 AM,04:43 AM,07:37 PM,22,35,35,31,8,2,61,0.0,1018,38,10,254,6,baltimore
2018-07-01,35,24,0.0,14.5,8,80,10:01 PM,07:44 AM,04:43 AM,07:37 PM,22,34,34,30,13,5,64,0.0,1017,35,10,190,9,baltimore
2018-07-02,37,25,0.0,14.5,8,73,10:34 PM,08:40 AM,04:44 AM,07:37 PM,24,37,37,31,10,5,67,0.4,1018,37,10,188,7,baltimore
2018-07-03,35,28,0.0,14.5,7,66,11:05 PM,09:38 AM,04:44 AM,07:37 PM,25,38,38,31,8,16,72,3.6,1021,35,10,129,5,baltimore
2018-07-04,33,25,0.0,14.5,8,59,11:34 PM,10:36 AM,04:45 AM,07:37 PM,23,33,33,29,11,21,73,0.0,1024,33,10,129,8,baltimore
2018-07-05,32,25,0.0,13.5,7,53,No moonrise,11:35 AM,04:46 AM,07:37 PM,23,32,32,28,13,33,75,11.1,1024,32,9,166,9,baltimore
2018-07-06,29,25,0.0,13.5,6,46,12:03 AM,12:36 PM,04:46 AM,07:36 PM,22,29,29,27,19,48,75,36.0,1019,29,6,176,12,baltimore
2018-07-07,26,17,0.0,14.5,6,39,12:33 AM,01:40 PM,04:47 AM,07:36 PM,13,22,22,22,20,3,58,0.0,1026,26,10,56,15,baltimore
2018-07-08,29,18,0.0,14.5,7,32,01:06 AM,02:45 PM,04:47 AM,07:36 PM,14,24,24,23,10,0,58,0.0,1027,29,10,80,8,baltimore
2018-07-09,33,20,0.0,14.5,7,26,01:43 AM,03:54 PM,04:48 AM,07:35 PM,17,28,28,27,7,0,55,0.0,1022,33,10,218,6,baltimore
2018-07-10,35,22,0.0,14.5,8,19,02:26 AM,05:04 PM,04:49 AM,07:35 PM,19,31,31,29,12,3,59,0.3,1015,35,10,286,8,baltimore
2018-07-11,30,23,0.0,14.5,7,12,03:16 AM,06:12 PM,04:49 AM,07:35 PM,18,28,28,26,18,31,61,0.0,1014,30,10,180,12,baltimore
2018-07-12,30,20,0.0,14.5,7,5,04:15 AM,07:16 PM,04:50 AM,07:34 PM,16,26,26,25,14,19,59,0.1,1021,30,10,58,9,baltimore
2018-07-13,29,20,0.0,14.5,7,2,05:22 AM,08:12 PM,04:51 AM,07:34 PM,17,26,26,25,11,19,63,0.0,1023,29,10,130,8,baltimore
2018-07-14,31,21,0.0,14.5,7,8,06:32 AM,09:01 PM,04:52 AM,07:33 PM,16,27,27,26,17,7,55,0.0,1020,31,10,204,12,baltimore
2018-07-15,32,23,0.0,14.5,6,15,07:46 AM,09:44 PM,04:52 AM,07:33 PM,19,29,29,26,14,21,65,7.3,1016,32,9,215,9,baltimore
2018-07-16,34,23,0.0,14.5,7,22,08:57 AM,10:20 PM,04:53 AM,07:32 PM,22,31,31,28,13,23,73,17.7,1014,34,9,195,8,baltimore
2018-07-17,31,25,0.0,13.4,6,29,10:06 AM,10:54 PM,04:54 AM,07:31 PM,23,31,31,28,13,22,77,35.7,1011,31,7,191,8,baltimore
2018-07-18,29,20,0.0,14.5,7,35,11:13 AM,11:26 PM,04:55 AM,07:31 PM,17,26,26,24,18,15,63,0.6,1014,29,10,262,12,baltimore
2018-07-19,33,20,0.0,14.5,7,42,12:17 PM,11:57 PM,04:55 AM,07:30 PM,15,27,27,26,12,7,54,0.0,1018,33,10,98,8,baltimore
2018-07-20,28,21,0.0,14.5,7,49,01:19 PM,No moonset,04:56 AM,07:29 PM,17,26,26,25,17,9,63,0.1,1019,28,10,142,12,baltimore
2018-07-21,22,19,0.0,10.3,5,56,02:19 PM,12:29 AM,04:57 AM,07:29 PM,18,20,21,20,29,87,85,70.5,1013,22,7,71,19,baltimore
2018-07-22,27,18,0.0,14.5,5,63,03:18 PM,01:03 AM,04:58 AM,07:28 PM,20,25,25,23,19,42,84,26.9,1009,27,8,167,13,baltimore
2018-07-23,28,24,0.0,11.3,6,69,04:14 PM,01:39 AM,04:59 AM,07:27 PM,23,28,28,25,27,56,87,37.7,1015,28,6,144,17,baltimore
2018-07-24,26,23,0.0,8.9,5,76,05:08 PM,02:19 AM,05:00 AM,07:26 PM,22,27,27,24,28,84,88,36.0,1018,26,7,151,18,baltimore
2018-07-25,27,23,0.0,10.0,6,83,05:58 PM,03:04 AM,05:00 AM,07:25 PM,22,27,27,24,14,69,86,28.4,1013,27,8,197,10,baltimore
2018-07-26,33,22,0.0,14.2,6,90,06:44 PM,03:52 AM,05:01 AM,07:24 PM,21,29,29,27,9,22,73,1.1,1013,33,10,255,6,baltimore
2018-07-27,32,23,0.0,14.2,6,96,07:26 PM,04:44 AM,05:02 AM,07:24 PM,21,30,30,27,10,22,73,19.9,1015,32,9,148,7,baltimore
2018-07-28,30,21,0.0,14.2,6,97,08:03 PM,05:38 AM,05:03 AM,07:23 PM,19,27,27,25,11,21,67,6.8,1016,30,9,310,8,baltimore
2018-07-29,30,21,0.0,14.2,7,90,08:36 PM,06:34 AM,05:04 AM,07:22 PM,17,26,26,25,11,24,61,0.0,1019,30,10,177,7,baltimore
2018-07-30,25,21,0.0,12.2,5,83,09:08 PM,07:32 AM,05:05 AM,07:21 PM,19,25,25,23,15,54,81,6.1,1019,25,8,113,11,baltimore
2018-07-31,28,20,0.0,11.1,6,77,09:37 PM,08:29 AM,05:06 AM,07:20 PM,21,26,26,24,14,77,85,8.2,1018,28,7,107,10,baltimore
2018-08-01,31,23,0.0,12.2,6,70,10:06 PM,09:28 AM,05:07 AM,07:19 PM,23,30,30,27,21,45,78,14.8,1017,31,9,198,14,baltimore
2018-08-02,30,24,0.0,14.1,6,63,10:35 PM,10:27 AM,05:08 AM,07:18 PM,23,29,29,26,15,32,82,37.5,1019,30,7,202,10,baltimore
2018-08-03,28,23,0.0,11.1,6,56,11:06 PM,11:29 AM,05:08 AM,07:17 PM,22,28,28,25,20,53,84,18.1,1020,28,8,200,13,baltimore
2018-08-04,32,22,0.0,13.4,6,49,11:40 PM,12:31 PM,05:09 AM,07:15 PM,22,30,30,27,14,38,74,13.1,1020,32,9,257,10,baltimore
2018-08-05,34,24,0.0,14.0,7,43,No moonrise,01:37 PM,05:10 AM,07:14 PM,21,32,32,29,8,18,66,2.2,1021,34,10,202,5,baltimore
2018-08-06,34,24,0.0,14.0,7,36,12:18 AM,02:44 PM,05:11 AM,07:13 PM,23,33,33,29,9,7,69,9.3,1019,34,9,192,6,baltimore
2018-08-07,33,25,0.0,14.0,7,29,01:04 AM,03:51 PM,05:12 AM,07:12 PM,23,33,33,29,12,11,74,36.0,1015,33,7,229,7,baltimore
2018-08-08,33,24,0.0,14.0,6,22,01:57 AM,04:56 PM,05:13 AM,07:11 PM,22,31,31,28,10,15,72,11.2,1012,33,9,263,8,baltimore
2018-08-09,31,22,0.0,14.0,6,16,02:58 AM,05:55 PM,05:14 AM,07:10 PM,21,29,29,27,15,13,71,5.1,1011,31,9,304,10,baltimore
2018-08-10,33,23,0.0,13.9,6,9,04:07 AM,06:48 PM,05:15 AM,07:08 PM,20,30,30,28,9,22,65,4.4,1012,33,10,275,6,baltimore
2018-08-11,32,24,0.0,13.9,6,2,05:20 AM,07:35 PM,05:16 AM,07:07 PM,21,30,30,27,8,36,72,29.3,1013,32,7,250,5,baltimore
2018-08-12,30,22,0.0,13.3,6,5,06:33 AM,08:14 PM,05:17 AM,07:06 PM,21,28,28,25,9,31,76,6.7,1016,30,10,36,7,baltimore
2018-08-13,30,23,0.0,13.9,6,12,07:46 AM,08:51 PM,05:18 AM,07:05 PM,21,28,28,26,9,25,74,24.7,1014,30,8,199,5,baltimore
2018-08-14,28,20,0.0,13.8,6,18,08:55 AM,09:24 PM,05:19 AM,07:03 PM,19,26,26,24,17,24,73,3.4,1013,28,10,275,12,baltimore
2018-08-15,32,22,0.0,13.8,7,25,10:03 AM,09:57 PM,05:20 AM,07:02 PM,19,29,29,27,18,12,65,0.0,1016,32,10,278,12,baltimore
2018-08-16,33,23,0.0,13.3,6,32,11:07 AM,10:29 PM,05:21 AM,07:01 PM,21,30,30,28,11,29,67,3.7,1018,33,9,221,7,baltimore
2018-08-17,34,25,0.0,13.4,7,39,12:10 PM,11:03 PM,05:21 AM,06:59 PM,22,32,32,29,14,21,70,15.2,1016,34,9,208,10,baltimore
2018-08-18,31,24,0.0,13.4,6,45,01:10 PM,11:39 PM,05:22 AM,06:58 PM,22,29,29,26,13,37,76,18.3,1012,31,9,268,9,baltimore
2018-08-19,25,20,0.0,8.3,5,52,02:08 PM,No moonset,05:23 AM,06:56 PM,19,24,24,23,18,66,82,5.3,1014,25,10,74,13,baltimore
2018-08-20,26,21,0.0,8.3,5,59,03:03 PM,12:18 AM,05:24 AM,06:55 PM,20,24,24,22,15,86,84,1.5,1019,26,10,75,11,baltimore
2018-08-21,27,22,0.0,8.3,5,66,03:55 PM,01:01 AM,05:25 AM,06:54 PM,22,27,27,24,21,85,87,16.9,1015,27,9,140,14,baltimore
2018-08-22,29,21,0.0,13.3,6,72,04:42 PM,01:48 AM,05:26 AM,06:52 PM,19,26,26,24,20,14,73,4.1,1010,29,10,288,14,baltimore
2018-08-23,26,18,0.0,13.2,6,79,05:25 PM,02:38 AM,05:27 AM,06:51 PM,13,22,22,21,18,6,59,0.0,1017,26,10,320,13,baltimore
2018-08-24,30,20,0.0,13.2,7,86,06:03 PM,03:32 AM,05:28 AM,06:49 PM,14,25,25,24,9,1,54,0.0,1023,30,10,132,7,baltimore
2018-08-25,28,19,0.0,13.2,6,93,06:38 PM,04:28 AM,05:29 AM,06:48 PM,17,25,25,24,9,18,65,0.0,1024,28,10,133,7,baltimore
2018-08-26,31,20,0.0,13.2,7,100,07:10 PM,05:26 AM,05:30 AM,06:46 PM,18,27,27,26,15,21,65,0.0,1020,31,10,204,11,baltimore
2018-08-27,34,25,0.0,13.1,7,94,07:40 PM,06:23 AM,05:31 AM,06:45 PM,23,33,33,29,8,16,73,3.9,1019,34,10,238,5,baltimore
